og	min	avg	sd	max
K02996	35.37414965986394	75.95891425877282	8.0084123110353	100
K03040	16.23108665749656	84.71757239435289	6.223266328617091	100
K03043	38.601036269430054	86.61854294237715	6.540272396478999	100
K03046	45.003383713061126	83.92701355760668	11.702117599413524	100
K03060	39.0625	74.93842804111937	11.27604628503993	100
K03073	44.978165938864635	80.33095840036773	7.456684775165662	100
K03075	44.44444444444444	79.58586260009922	9.365629885935496	100
K03076	24.169741697416967	74.08315370282416	9.033871869047127	99.81549815498155
K03088	43.14850223072021	83.63784247967317	8.916166967922921	100
K03090	36.328125	85.77672346764048	5.781244596498157	99.70703125
K03098	35.767022149302704	67.73779864086126	7.336101500082757	98.93355209187858
K03100	17.438867438867433	89.60644576702971	3.8523631022410236	100
K03101	50.825082508250816	70.25182636083932	8.236313419646278	99.33993399339934
K03106	28.837209302325583	77.18682570127068	7.855461139103541	99.53488372093024
K03113	35.922330097087375	69.77511724240301	10.035931150292061	99.51456310679612
K03118	41.34948096885813	80.68821221636017	7.509304084506116	99.82698961937716
K03154	21.47239263803681	78.7339994501374	9.006625956099768	99.38650306748467
K03168	32.42867084203201	69.1948582499941	14.221581215062132	99.65205288796103
K03177	33.716475095785434	69.09492927555326	7.244130815436793	97.89272030651341
K03179	28.97526501766784	70.56543126128857	11.053402713850504	99.64664310954063
K03181	23.024054982817866	63.01934561618277	16.84229646456627	100
K03183	42.00053418803419	96.43625424125288	5.989344226647466	99.9732905982906
K03186	24.32432432432432	73.6276901901902	10.761906755701387	99.32432432432432
K03187	39.50953678474114	74.87244425842566	8.073269523715528	100
K03188	34.44730077120822	65.08477513647786	9.513903930455083	98.97172236503856
K03190	40.98039215686274	62.46020905240998	11.284201559635749	98.43137254901961
K03192	24.77876106194691	51.987559575743546	8.718223490601412	96.46017699115043
K03208	38.56209150326797	74.53144755169828	11.187386227360472	98.56209150326798
K03216	39.662447257383974	69.3252163414912	11.90916350071817	100
K03284	19.308943089430898	59.485952454461255	14.029503263094904	96.54471544715447
K03287	32.82994090610637	67.91529831490472	8.622275227226517	99.0151017728168
K03292	27.259684361549496	59.51939222300305	11.724136611877128	99.71305595408894
K03296	46.63755458515284	65.99642230405358	8.475381555317492	99.47598253275109
K03299	19.320214669051882	64.07160621567881	21.032891835454443	99.46332737030411
K03301	25.67145534041224	61.36653721858621	13.010378547681201	98.62585883822611
K03306	35.49939831528279	73.46221665561532	12.183152596260468	97.23225030084237
K03312	11.992945326278658	46.11239063526645	18.245504953226828	99.47089947089947
K03316	15.11335012594458	70.935074077245	11.075914211292774	100
K03317	44.381384790011346	67.66183600383637	10.93908616968457	98.5244040862656
K03320	39.47653429602887	91.34455623757823	5.579301932826011	100
K03321	30.41144901610018	62.374499141181246	13.341216891370523	100
K03325	15.836298932384341	62.363309929146226	17.075375699739578	99.4661921708185
K03327	21.279999999999998	45.316140069500136	12.513333281058056	95.19999999999999
K03328	23.720472440944885	62.603419908332356	7.8703167044465685	99.01574803149606
K03424	1.205997392438074	96.1422863929157	1.677399726011887	99.90221642764016
K03428	45.475638051044086	86.95588701614426	10.345478965350999	99.88399071925754
K03442	22.421142369991475	75.28757401903182	13.76378555586583	97.18670076726342
K03453	17.10914454277286	60.36395363330425	13.784674824952052	97.49262536873157
K03455	16.36167922497309	56.69291222634697	16.79676851056969	98.81593110871906
K03465	34.64212678936606	88.5328715297081	9.471883064392358	99.87730061349693
K03470	45.27777777777777	67.47345122184039	6.592662297279223	98.88888888888889
K03495	20.561941251596426	78.79343385637857	8.254804642224997	99.74457215836526
K03496	49.08144519289651	90.30995686204986	5.095479220323826	100
K03498	23.25581395348837	65.84456370502882	13.10255866473123	99.37984496124031
K03499	8.349146110056926	71.24151310231822	13.089709517838651	100
K03500	79.84163642362256	90.4856157892845	3.196400319364283	99.90102276476411
K03501	46.44549763033176	64.14609493330728	9.40340775211985	99.52606635071089
K03517	19.480519480519476	70.28568215952261	11.66451057570848	99.74025974025975
K03523	30.481283422459892	67.54613691206511	10.606210940742807	99.19786096256684
K03524	48.69109947643979	67.11513881744202	7.670565697161768	98.95287958115183
K03526	22.197802197802197	82.55898530251571	8.65868316438123	99.78021978021978
K03529	21.79121505989732	60.77575642267386	11.231686481652469	99.60068454078723
K03530	36.44314868804665	89.76265167172187	6.925846343134007	100
K03531	13.826940231935769	87.82891870050325	7.53742096793594	100
K03544	16.201117318435752	78.16188540672316	10.42630164290966	100
K03545	34.693877551020414	65.72272176197211	8.308177926469172	98.9795918367347
K03548	21.075268817204297	62.05341657995144	10.398414637455785	91.18279569892474
K03550	29.392971246006393	60.83161990320438	12.151552913558067	99.36102236421725
K03551	28.846153846153843	90.91941911759159	3.2372235571123515	99.76689976689977
K03553	31.074035453597492	91.51920941221147	10.775621691196777	100
K03555	11.34823848238482	77.38352128682577	14.610961139130517	99.6951219512195
K03559	39.43089430894309	72.91222822414193	11.229658896389603	99.59349593495935
K03564	24.925224327018945	88.07497023175611	5.114519847128632	100
K03568	18.496240601503754	55.747325279074666	19.044663637529514	100
K03569	28.104575163398692	81.12708289526019	9.556089267438365	100
K03570	84.32408630559225	92.87128058594374	1.8423856391343167	99.82386613826509
K03571	39.632545931758536	70.85343279458489	7.068661511525467	98.9501312335958
K03572	32.83858998144712	75.00927643784786	7.438281179302845	99.53617810760667
K03584	40.888888888888886	71.11324889102667	6.623510390243387	99.85185185185185
K03585	48.45679012345679	72.5454517535778	5.836911301741798	100
K03592	20.918367346938773	51.83326203152068	17.059151491213708	99.31972789115646
K03593	27.926078028747437	70.75440595820018	12.992666284179013	99.58932238193019
K03596	24.27921092564491	82.275794393722	7.369597348486897	99.84825493171472
K03602	24.50331125827815	54.763296317942725	15.926991452126652	95.36423841059603
K03605	35.2112676056338	76.23317683881064	13.956332019782037	96.24413145539906
K03608	18.678160919540232	80.2526792674576	8.222755112830871	100
K03609	47.75160599571735	79.30897853413833	8.979630242524479	99.78586723768737
K03610	43.03621169916435	69.99619650864108	9.219742307075322	99.58217270194986
K03621	35.63636363636363	64.648317808848	16.413917432341847	99.63636363636364
K03625	35.26093088857546	82.84782949380975	6.392964221119555	99.4358251057828
K03630	22.192513368983956	79.38928931256297	8.93437053407798	99.73262032085562
K03631	16.413373860182368	75.82600071633694	7.748300253383915	99.16413373860182
K03638	30.165289256198346	68.67841090329128	11.535824465572126	99.58677685950413
K03641	17.37357259380098	97.87647779650965	5.663849624752549	99.98980424143556
K03650	16.855087358684486	77.00708506977777	15.506627384150162	99.79445015416239
K03654	28.500881834215164	81.7594331775968	9.84934704670364	99.75308641975309
K03655	19.250871080139376	54.46181900383187	18.533831806312232	98.95470383275261
K03664	35.26785714285714	74.78968253968254	9.601570443744498	100
K03665	15.751789976133656	77.79840469990933	11.169984452392605	100
K03666	37.5886524822695	69.04121142419015	8.635402452889947	99.29078014184397
K03676	41.737649063032364	93.40519442224402	6.884782029669926	100
K03685	20.758354755784058	85.72918577998449	11.303069271684706	99.93573264781492
K03686	41.54786150712832	79.06097010935511	8.241136234831057	99.93211133740665
K03696	29.154302670623146	79.27524306246039	15.399211706282676	100
K03701	15.475189234650966	72.84234780772887	12.809855903442765	99.66358284272498
K03704	38.24247355573637	89.51119059947375	8.279502644548781	99.9593165174939
K03705	47.91288566243194	70.37098653402343	9.00543966450699	100
K03723	25.950920245398766	71.37488883352974	10.30468032006563	99.50920245398774
K03727	28.866714183891663	69.53446490153546	9.758802530401637	99.50106913756237
K03737	29.040667361835247	77.47082486443456	9.087536685922567	98.95724713242961
K03741	17.573696145124718	88.96693608847127	12.063196658137983	99.77324263038548
K03786	39.8936170212766	66.1677565932885	8.038721756710695	99.46808510638297
K03787	20.309905921416714	95.8585914594748	2.346272744943355	99.86164914222468
K03790	23.425692695214106	61.11114467954939	7.591421125536005	98.2367758186398
K03797	35.44819557625145	82.57058051983101	5.595087236913016	99.941792782305
K03798	45.002823263692825	80.08687739061119	7.647154732670401	99.94353472614343
K03799	24.539007092198585	80.46491498558298	13.471326087739943	99.9290780141844
K03800	42.93785310734464	70.27814989548347	8.393447651455034	99.81167608286252
K03810	30.040322580645164	74.87419454585353	9.99613652904242	100
K03820	39.85765124555161	64.897424296255	9.600354760704759	99.8220640569395
K03823	24.61752433936022	84.06674418781398	11.223887568746836	99.16550764951322
K03828	35.483870967741936	82.49959576360256	7.649553076323243	98.38709677419355
K03841	46.228710462287104	78.86237910205662	6.159563116907525	99.51338199513383
K03856	19.999999999999996	71.64281017386044	15.567016637321558	100
K03862	13.518886679920472	48.70173914496216	28.863032168404434	98.2107355864811
K03885	36.28257887517147	77.92895886433944	7.417703583130721	99.519890260631
K03892	18.852459016393443	76.28653052063778	11.855291424305573	100
K03924	30.379746835443033	78.1694813340383	9.593570980947575	99.84177215189874
K03969	51.94805194805194	86.65283567433308	5.043654462095945	99.92784992784993
K03979	47.30538922155688	76.43315718593735	5.576221622188909	99.8003992015968
K03980	21.149186569747314	86.582079924153	6.728270038088336	99.51540325372102
K04037	29.085872576177284	79.96844681271429	18.123982064087116	100
K04043	37.83602150537635	88.18088697083172	5.6787365654949555	100
K04047	21.457489878542514	51.55511705426472	17.038979935377093	100
K04065	34.01548672566371	91.89150198244639	7.917381159757463	99.66814159292035
K04066	25.976385104450493	75.27377164231116	10.649903442320472	99.63669391462307
K04075	41.34125636672326	81.29823483439782	6.344137872378559	99.23599320882852
K04077	15.509259259259256	77.3605878754216	17.890238500937134	100
K04078	43.20388349514563	89.2268204956521	6.6229256644762815	100
K04079	13.856156034132471	89.92767662881519	4.349713799075197	99.83746444534742
K04083	38.39779005524861	71.62527766702739	12.314334483413845	99.72375690607734
K04094	13.565217391304351	73.13029848712007	13.82952717334036	99.1304347826087
K04096	24.224224224224223	73.4864064669459	11.95321106080362	100
K04485	27.3202614379085	71.20601776063961	9.33052157872277	99.34640522875817
K04518	39.334637964774956	70.93621166638658	7.797294022491614	99.412915851272
K04564	17.169811320754715	75.41200243457091	8.458104107526637	100
K04567	15.705128205128204	69.70163497551138	9.828016974137624	99.35897435897436
K04651	23.42857142857143	57.75598579447818	13.8292011226951	99.42857142857143
K04654	20.833333333333336	64.45220193340494	11.328759029197984	97.80701754385966
K04655	23.853211009174313	63.17790969598849	11.716583584131186	95.87155963302753
K04720	39.31357254290172	67.06342201056464	10.240451442720717	100
K04773	27.32181425485961	70.58409161853518	19.567267857409103	100
K05275	27.454545454545453	60.608603263682674	14.199620125165382	99.27272727272727
K05356	53.03030303030303	71.0294959908362	7.194266587963805	99.39393939393939
K05369	28.28947368421053	59.658163027248975	17.782719616413548	99.3421052631579
K05370	7.913669064748197	47.19341548038165	23.151090778028667	98.92086330935251
K05371	23.148148148148152	60.49498838772766	12.999486444663933	97.22222222222221
K05376	37.05882352941177	70.82081768877764	13.239815803843697	100
K05377	30.375426621160408	74.76566142598706	12.957459647129507	100
K05381	24.83221476510067	63.54238987888606	12.345626977974911	98.65771812080537
K05382	19.512195121951216	62.12186214049706	13.542338061187557	99.65156794425087
K05383	31.72413793103448	62.43603825500377	11.41452976568677	98.9655172413793
K05385	30.389523169912692	84.26704760227094	11.217188318726855	99.19408999328408
K05515	18.796992481203013	61.00158172100241	10.519762902492698	98.7468671679198
K05516	26.20643431635389	82.2846211969367	7.051061204638216	99.86595174262735
K05520	30.64285714285714	82.77833337531803	8.42901369243202	99.92857142857143
K05521	7.78097982708934	68.55668783148946	15.785435962354166	99.85590778097982
K05524	35.15981735159818	87.16976821113009	14.477659400682256	100
K05566	41.28787878787878	74.00465791757433	9.427808501687315	98.48484848484848
K05567	42.77777777777778	78.4601381042059	10.513561034386878	99.44444444444444
K05570	47.05882352941176	75.51968155683326	6.69273536914183	100
K05571	3.0991735537190035	88.48270333739782	13.432775519809729	99.58677685950413
K05583	30.434782608695656	74.9039575583877	9.034926224135384	100
K05584	45.40540540540541	73.67319081604795	7.896782369605849	100
K05585	21.739130434782606	63.8153271848924	11.751408483691444	100
K05592	32.83767038413878	76.99505471810305	10.535722502568316	99.81412639405205
K05595	34.48905109489051	70.50762930052844	9.905382132322313	99.45255474452554
K05770	25.308641975308642	75.1020080728243	12.466091391442959	98.4567901234568
K05794	7.038626609442056	88.11720639875146	4.255495106542716	99.91416309012877
K05795	29.411764705882348	85.0320598543481	13.18756871110266	99.4281045751634
K05803	29.343629343629342	65.92222474575416	13.232243615177678	94.98069498069498
K05808	19.41544885177453	80.07914124861168	7.146367725143778	100
K05810	46.913580246913575	67.03775295914471	10.631808656676682	97.94238683127571
K05837	27.027027027027028	67.93096066363393	9.76421644728963	99.00426742532005
K05841	19.144981412639407	47.4859921340445	15.146003622683633	95.91078066914498
K05886	24.619289340101524	79.58685272337424	9.256562989796189	98.98477157360406
K05896	3.848895224518889	86.65926549889487	3.251672921742936	99.64362081254454
K05946	42.91979949874687	84.04633378317588	8.22599442386385	100
K05979	16.943521594684384	79.91864547504626	9.289692057777808	99.66777408637874
K05982	18.466898954703836	70.5508042093408	12.006692307413934	98.25783972125436
K06024	79.59697732997482	92.03693526541988	2.3781095131939294	99.8320738874895
K06027	30.415162454873645	65.96676024898578	17.244757702824643	99.90974729241877
K06045	34.88120950323974	78.76396345276652	5.44100699763951	97.94816414686825
K06048	18.93687707641196	57.02708144568609	21.278711868593057	95.84717607973423
K06076	46.6823253082795	77.67061671935424	5.536096188255749	97.70992366412213
K06118	24.634655532359083	69.0581037226896	18.943712557427865	100
K06149	18.76750700280112	63.435006914158066	14.930813889817887	98.8795518207283
K06153	38.04143126177024	68.30205384179385	7.225606561035036	98.68173258003766
K06158	28.721804511278194	73.97613950725341	10.289170809594038	99.84962406015038
K06160	32.542819499341235	64.86591873943652	10.38841225101497	97.62845849802372
K06168	21.60804020100503	77.46867211199181	10.139101517976869	99.49748743718592
K06169	35.36585365853659	64.6430438312591	12.475684029892193	98.78048780487805
K06173	37.80760626398211	68.01762592366619	9.74694090338029	99.77628635346755
K06177	30.755232029117373	69.78386768720227	11.931839693842564	96.9972702456779
K06191	47.20812182741116	76.91264102197931	5.055554976229524	98.98477157360406
K06196	42.07547169811321	73.04893963398932	12.468671255365633	99.43396226415095
K06197	21.65605095541401	65.41875592898766	12.809999437856868	99.36305732484077
K06199	26.57657657657657	54.73801032153435	9.478100279201755	96.84684684684684
K06203	28.798185941043087	62.29129600558172	8.817799024746757	86.84807256235828
K06206	46.500777604976676	80.78284992304098	7.331141488688101	98.75583203732504
K06207	17.637795275590552	81.87379175005722	9.133606928414885	99.84251968503936
K06213	18.999999999999993	63.77657886385274	13.467663891505147	100
K06217	27.10997442455243	70.42147557310145	9.70771949445063	100
K06218	27.84394250513347	95.40974688638264	5.640846113135821	100
K06223	52.045133991537384	84.28986551336719	4.536572811574582	99.36530324400564
K06281	0.17482517482517723	70.42495965572888	23.393695520840925	98.95104895104895
K06282	47.09302325581395	83.93798449612403	8.790085574976795	98.83720930232558
K06381	40.72363356428021	69.44851531156185	9.17295916520753	99.76905311778292
K06384	46.42857142857143	73.75407305779454	8.091897043116816	98.46938775510205
K06442	48.11529933481153	74.02123227843849	6.091000112350137	98.89135254988913
K06610	26.49572649572649	51.36639577377066	14.989734900849855	99.48717948717949
K06718	36.117936117936125	65.475910693302	6.646412709655246	98.52579852579852
K06864	23.31288343558282	75.29288553018151	10.56866127160314	99.59100204498978
K06871	37.20565149136578	74.74238848901922	10.508319789337296	98.58712715855573
K06872	37.05932932072227	78.29017411945746	10.821504982961335	100
K06873	40.44943820224719	61.231756052357234	9.502007196610537	100
K06876	27.015558698727016	59.867639166813326	15.105539655527958	99.29278642149929
K06884	57.92079207920793	79.83037274315667	7.422196029633164	97.52475247524752
K06885	39.32135728542914	58.01016324838246	11.638393156952684	98.20359281437125
K06888	23.77358490566037	65.3237935413643	16.817417903825582	96.41509433962264
K06890	15.14195583596214	69.576278862778	14.167659323348728	100
K06891	3.6363636363636376	91.71184581144682	8.71587832711428	100
K06893	23.815704088254385	84.70854553734628	14.581924628402579	99.415963659961065
K06894	22.12189616252822	55.507412076260835	27.1070513124639	99.36042136945072
K06898	35.35353535353535	67.9840718178347	12.925144029866905	99.4949494949495
K06900	32.432432432432435	68.25640080655532	11.889381022140077	98.41565703634669
K06903	30.516431924882625	60.189607856478645	10.114334328054753	97.1830985915493
K06907	59.31458699472759	82.00167560286086	6.200579391477991	98.06678383128296
K06911	8.760484622553587	82.206968391618	9.719838629373102	99.90680335507922
K06915	34.30860327412052	84.97705265051812	10.858510615577458	100
K06916	26.815101645692163	51.397811610783535	14.352773476716983	89.06098741529526
K06920	5.742574257425748	77.24479765909936	12.344851979884774	99.8019801980198
K06921	35.56016597510373	74.63063764925057	12.691960985015449	98.79668049792531
K06923	52.05930807248764	69.34190913857957	6.502731122754102	98.68204283360791
K06940	21.640735502121643	90.87328732873287	5.262179149580525	100
K06941	31.5018315018315	73.95986477619131	7.077160932828942	99.08424908424908
K06942	12.99019607843137	77.66313596145528	9.255181005437777	99.75490196078431
K06946	25.616291532690248	62.234181380568245	18.488160442114772	97.53483386923901
K06949	78.61635220125787	89.76388616732298	2.7998019363733175	99.80648282535076
K06959	17.586206896551726	77.9336202725923	6.690216529187613	98.85057471264368
K06960	38.983050847457626	62.69352998696219	8.084968161109677	100
K06962	45.03546099290781	70.92444838455476	7.935683198746987	100
K06966	25.644329896907216	84.42705268393334	7.327441571318397	99.74226804123711
K06971	40.34653465346535	78.78103027694074	8.329006931505319	99.75247524752476
K06978	40.03067484662577	75.40456437284209	7.598242602341139	99.30981595092024
K06985	30.629669156883676	85.48396851347681	7.7916856813480475	99.83991462113127
K06987	19.842829076620827	48.36185240418476	18.986886155992124	98.82121807465619
K06991	33.00492610837439	66.69038176258665	11.6277953806252	100
K06995	20.952380952380956	80.63289601554908	9.045172659268845	98.57142857142858
K06996	24.736225087924968	64.09227089180196	12.70009691992878	99.41383352872217
K06997	48.34905660377359	74.14567313489147	6.20188864182849	99.05660377358491
K06998	33.060109289617486	54.39821830371493	11.282663207924733	96.17486338797814
K06999	53.73831775700935	79.54172514920178	5.146773847531132	98.75389408099689
K07005	14.130434782608692	49.59224752703014	21.126336459541626	97.82608695652173
K07007	32.575068243858055	76.20034414724456	13.011827951380582	99.45404913557779
K07008	50.51546391752577	70.47826643269723	6.128406069748311	100
K07009	39.473684210526315	73.78296428174029	7.026551008341383	97.69736842105263
K07015	17.910447761194025	63.281685203326994	11.418338747290132	100
K07019	31.715771230502597	62.20553308941524	14.723596332792066	98.44020797227037
K07037	37.46458923512748	62.70673363649918	8.005827090267832	98.65439093484419
K07040	38.42975206611571	64.05952505492206	9.0624916972824	97.93388429752066
K07043	9.153318077803208	51.52212604605401	14.401765830239842	97.94050343249427
K07052	55.61681598897312	74.19293340207138	9.458136722266289	99.79324603721571
K07053	17.69662921348315	86.72013928213076	5.1247417734778615	100
K07056	36.30434782608696	70.99614335873301	8.088951906945981	98.69565217391305
K07059	19.928825622775804	65.63020856795352	11.63649237576215	99.644128113879
K07063	17.543859649122805	44.31634642160958	12.204956370173559	97.07602339181287
K07065	18.43137254901961	54.37064856014115	8.590294869276732	100
K07071	13.020833333333337	50.012084694989106	24.873328345102436	99.47916666666666
K07074	23.062381852551983	59.54035320764999	23.59303621098719	99.4328922495274
K07075	39.801980198019805	82.93331278653157	5.4998335894657355	100
K07079	25.581395348837212	60.6904531791281	11.756119302996984	99.10554561717353
K07082	19.658813972380173	91.38670981152181	10.376741277414457	99.67506092607637
K07085	14.253647586980922	66.50378428156206	16.1433341437692	99.88776655443323
K07086	27.55474452554745	66.96450647382137	17.434129607338956	100
K07090	35.83815028901734	66.2841476074645	6.90732482880895	99.56647398843931
K07098	15.192307692307693	82.53415991902834	8.367676125856534	99.51923076923077
K07100	32.68292682926829	63.32039911308204	10.588528081461066	95.85365853658536
K07110	3.0172413793103425	74.13319238900634	11.937527808954663	99.05172413793103
K07119	22.711058263971463	52.41268532765346	13.421111575264664	99.16765755053508
K07120	24.853228962818008	62.1122804697074	27.65794939860715	100
K07131	18.691588785046733	77.02917282659128	19.65341557214541	99.68847352024922
K07140	35.4	57.92836036036036	12.21359174747785	95.39999999999999
K07147	55.73122529644269	76.57305877852862	4.515902496659475	100
K07171	36.54618473895582	61.2489060400864	6.342754035783514	99.59839357429718
K07190	21.135873472322075	58.99871539522221	22.601664063782998	98.63407620416966
K07192	18.59601754978063	83.49006652907373	9.26503224195638	99.86500168747891
K07217	11.71662125340599	54.32375947654266	26.49219571175427	99.45504087193461
K07226	22.418879056047203	67.66265054181221	15.930676478170763	98.52507374631269
K07238	11.136363636363633	55.61310782241015	20.92569391068432	100
K07240	22.343749999999996	55.723793512658226	11.588321239512306	98.90625
K07242	20.8969465648855	88.84354778157686	4.010394848856838	99.1412213740458
K07243	49.770992366412216	76.73832440377412	7.715428065288313	98.62595419847328
K07251	19.220779220779217	61.258172100008835	13.583263483551878	97.40259740259741
K07259	44.25287356321839	62.50143719519055	8.64523459974032	98.75478927203065
K07263	46.68071654373024	78.22102311185706	10.168933839189028	99.57850368809274
K07300	12.334801762114534	69.39782545883452	13.706923788573608	99.11894273127754
K07301	42.030848329048844	66.06910283038933	11.019498296729747	98.84318766066839
K07305	15.226337448559669	63.412341996483185	13.342423254623299	99.1769547325103
K07313	12.919463087248317	71.99892558577652	12.043430254105003	99.83221476510067
K07339	62.92134831460674	86.31240221874556	4.934545914115137	99.71910112359551
K07340	22.933884297520656	59.297778703169826	17.653176964562327	100
K07341	39.67611336032388	64.60223986539776	7.07239104707671	97.57085020242914
K07390	51.07913669064747	80.30621884681494	6.27520059958396	100
K07399	29.903536977491964	59.47430054330215	14.30895286290948	99.35691318327974
K07447	31.939163498098853	67.71333102892038	10.335111968669407	100
K07456	34.56865127582017	67.97648006949026	16.437201811897143	99.75698663426489
K07460	29.194630872483216	60.99651686347804	7.941639837999491	99.32885906040269
K07462	43.577075098814234	73.90632934586289	8.286451797488557	99.30830039525692
K07478	21.58273381294964	57.28218862466181	15.14766007187788	98.86947584789311
K07486	19.330855018587357	52.374819905073245	15.932627526074082	100
K07491	42.817349781138084	94.22679122387946	3.9861075646065998	100
K07496	63.01546391752577	85.93932184634973	3.5018390635564853	100
K07507	27.027027027027028	69.8725838514571	11.46524116785823	98.64864864864865
K07560	24.17582417582418	74.7985347985348	10.452263378587945	97.25274725274726
K07566	43.14002828854314	79.18289006495091	7.385339073658109	99.57567185289957
K07726	12.618841832324978	79.57472811251478	17.27414599398793	100
K07727	20.301507537688444	89.95812207735204	5.502010036956065	100
K07738	40.44117647058824	69.10345717234262	7.78766639996187	100
K07746	22.910578609000588	95.58644579940943	2.053681419995347	99.9415546464056
K07778	39.01918976545842	60.67215694081366	11.361817975182342	98.93390191897655
K08218	38.97142857142857	64.95787520749927	11.719780641328263	98.97142857142858
K08226	20.873786407766993	60.96954564169312	10.262571734483299	99.02912621359224
K08234	33.9622641509434	77.26362331687139	8.819240616021121	99.76415094339622
K08289	35.836909871244636	69.34171693828347	11.32241793373984	98.71244635193133
K08296	35.35353535353535	65.82028764159348	10.239266088861104	98.65319865319864
K08303	31.008403361344538	65.35785742868576	12.632500140448581	95.96638655462185
K08304	24.01883830455259	65.36563222680515	9.044373361810479	97.33124018838305
K08316	27.89115646258503	71.63718820861678	11.674983062891837	98.41269841269842
K08480	31.319910514541384	53.58645240312496	13.165917380099247	97.76286353467562
K08481	27.572815533980588	83.00479162150754	15.145267581496281	100
K08482	15.158924205378977	87.45270600372903	14.102573082881845	99.90220048899755
K08641	49.25503943908852	84.15762624068032	7.619416223455687	98.94829097283086
K08902	38.57142857142857	67.83658566519391	10.146118516700245	99.52380952380952
K08903	29.807692307692314	75.344357477385	8.57667659864466	100
K08963	25.319148936170212	71.82650242627847	11.978512034612331	98.93617021276596
K08967	22.86821705426356	51.950065438437534	14.653213903735681	98.44961240310077
K08972	40.98360655737705	66.85326723347927	7.731930943548929	100
K08973	45.48872180451128	70.23020663125335	8.864386552345355	99.24812030075188
K08986	28.296703296703296	57.10903811378495	12.055007151774081	98.35164835164835
K08992	55.19713261648745	70.94581712804087	7.665225069170938	97.4910394265233
K08994	20.238095238095234	61.50111023528745	12.907855455385862	98.01587301587301
K09005	30.694037145650043	87.25876382704683	5.761563113597154	100
K09012	12.005649717514121	84.27882423549916	6.490128977925933	98.58757062146893
K09013	26.64670658682635	77.2144801306478	7.1512214946925905	100
K09022	22.26148409893993	76.81337359049313	20.204739783710053	99.82332155477032
K09117	19.274809160305338	79.78007997091966	20.65796808912336	97.13740458015268
K09118	40.938416422287396	65.25082979274718	7.214069415530919	97.41935483870968
K09121	17.114427860696512	72.7051964221054	9.61300945837177	98.90547263681592
K09131	18.644067796610166	77.40801984291029	8.696234504768265	100
K09136	20.39408866995074	50.48003668693324	16.744965569903762	98.7192118226601
K09457	15.565031982942434	87.80624244949996	5.202910770993131	100
K09705	34.54833597464342	82.99177113402364	6.718640013107213	100
K09744	51.1061946902655	72.48162386962619	6.588029972545522	99.11504424778761
K09748	28.708133971291872	58.37571891160408	14.442885737783923	99.52153110047847
K09761	29.610829103214886	72.71477067665172	8.377564642695603	99.66159052453469
K09763	29.57627118644067	96.40786386714444	2.1923649086351653	99.95762711864407
K09767	29.670329670329664	72.07979435065619	10.770922149462745	98.9010989010989
K09772	38.46153846153846	67.50517677736023	10.643082272810672	99.73474801061008
K09775	32.365145228215766	70.29380730347492	11.69909590834958	100
K09777	43.63636363636364	85.99694055944056	6.088828961499234	100
K09780	34.183673469387756	67.3829475924448	12.633169751303717	99.48979591836735
K09792	17.59834368530021	66.49906339347334	11.203395856375938	97.30848861283644
K09793	31.92182410423453	75.77876753307186	10.376659850840442	99.6742671009772
K09803	18.42105263157895	74.71975314407482	6.743540272755739	100
K09807	35.15789473684211	69.46043631650947	8.848241582554271	100
K09833	49.887640449438194	68.91954898574328	6.414490650774518	97.07865168539325
K09834	46.11032531824611	79.74246604988367	6.659123075965269	98.01980198019803
K09835	19.489559164733183	72.91442158347874	14.095279705034125	99.53596287703016
K09836	35.0383631713555	59.930267759277626	7.950754367269381	88.23529411764706
K09903	21.6374269005848	79.67141450987204	15.150533162574558	99.70760233918129
K09919	24.801587301587304	65.69684944684944	11.636203813417314	98.01587301587301
K09928	35.588235294117645	63.08582449373192	8.910117272275283	100
K09931	31.027667984189723	89.62830536486143	4.887523283854617	99.86824769433466
K09932	28.992628992628987	54.235856678190466	9.922017877349257	92.13759213759214
K09935	33.81742738589212	83.82425801186889	7.71176663998571	99.79253112033194
K09936	15.340086830680178	48.70787678313004	18.011788917735593	97.5397973950796
K09940	45.16556291390729	86.751336121761355	7.021738328701646	99.86754966887416
K09942	51.56195156195156	88.77225481648087	9.048027046867887	99.92979992979994
K09951	20.97902097902098	59.7796643430003	11.087384967406383	100
K09966	37.34177215189873	63.887229570631646	11.713552546763141	100
K09969	35.651043781983596	98.51267619951605	2.8448116685250318	99.91877183007067
K09981	24.193548387096776	48.289542143600414	15.137437731110206	97.98387096774194
K10206	22.687609075043635	58.055118379682064	16.300668324044967	99.47643979057592
K10255	25.189393939393945	56.180192462659996	18.66794637824149	99.24242424242425
K10257	14.889336016096577	57.3961595405278	18.51936395481851	98.39034205231388
K10680	23.093681917211327	61.44002802235988	12.220878134618493	93.68191721132898
K10716	30.728709394205445	83.63422593445449	12.081354408551896	100
K10773	35.637779941577406	88.95356351948712	4.864931260033965	99.7078870496592
K10819	26.821290514421648	72.79535900295544	21.098532402166068	99.82158786797503
K10917	31.16883116883117	73.07955909636583	7.630639934561364	96.88311688311688
K10947	43.489583333333336	74.26887715179969	15.936662346323642	100
K10960	25.61837455830389	76.30472658573278	13.944826930429905	99.82332155477032
K11071	44.4206008583691	67.07764338665626	11.366026071077433	100
K11145	46	69.55423665546846	6.721359510255668	99.66666666666667
